tool_1	tool_2	cell_line	nr_union	nr_intersection	perc_compound_val_1	count_group	perc_compound_val_2	total_n_1	total_n_2	w_val_rate	tool_lt_1	tool_lt_2	tool_combo	total_cell_line	perc_increase_t1
NCLcomparator	circRNA_finder	HLF	4126	1804	0.9545454545454546	count ≥ 5	0.953125	2146	3784	0.9536390464510196	L	C	CL	11465	0.9226467847157502
NCLcomparator	circRNA_finder	SW480	3348	1411	0.9545454545454546	count ≥ 5	0.953125	1758	3001	0.9536497234904201	L	C	CL	9691	0.9044368600682594
NCLcomparator	circseq_cup	NCI-H23	3917	559	0.9545454545454546	count ≥ 5	0.7297297297297297	1692	2784	0.8147136900488107	L	D	DL	9964	1.3150118203309693
NCLcomparator	circseq_cup	HLF	4532	504	0.9545454545454546	count ≥ 5	0.7297297297297297	2146	2890	0.8255308706063272	L	D	DL	11465	1.1118359739049395
NCLcomparator	circseq_cup	SW480	3965	539	0.9545454545454546	count ≥ 5	0.7297297297297297	1758	2746	0.8174797395490113	L	D	DL	9691	1.2554038680318544
NCLcomparator	CIRI2	NCI-H23	6252	1648	0.9545454545454546	count ≥ 5	0.913793103448276	1692	6208	0.9225213285187097	L	G	GL	9964	2.6950354609929077
NCLcomparator	CIRI2	HLF	7475	2089	0.9545454545454546	count ≥ 5	0.913793103448276	2146	7418	0.9229372424543975	L	G	GL	11465	2.483224603914259
NCLcomparator	CIRI2	SW480	6376	1716	0.9545454545454546	count ≥ 5	0.913793103448276	1758	6334	0.9226466171938074	L	G	GL	9691	2.626848691695108
NCLcomparator	CIRIquant	NCI-H23	4495	1491	0.9545454545454546	count ≥ 5	0.9830508474576272	1692	4294	0.9749935262402205	L	H	HL	9964	1.6566193853427895
NCLcomparator	CIRIquant	HLF	5366	1880	0.9545454545454546	count ≥ 5	0.9830508474576272	2146	5100	0.97460859336026	L	H	HL	11465	1.500465983224604
NCLcomparator	CIRIquant	SW480	4670	1555	0.9545454545454546	count ≥ 5	0.9830508474576272	1758	4467	0.9750006497484546	L	H	HL	9691	1.6564277588168372
NCLcomparator	ecircscreen	NCI-H23	2607	994	0.9545454545454546	count ≥ 5	0.9666666666666668	1692	1909	0.9609712790218206	L	I	IL	9964	0.5407801418439716
NCLcomparator	ecircscreen	HLF	3197	1259	0.9545454545454546	count ≥ 5	0.9666666666666668	2146	2310	0.960829117023013	L	I	IL	11465	0.4897483690587139
NCLcomparator	ecircscreen	SW480	2688	1038	0.9545454545454546	count ≥ 5	0.9666666666666668	1758	1968	0.9609476406577857	L	I	IL	9691	0.5290102389078498
NCLcomparator	find_circ	NCI-H23	3394	1341	0.9545454545454546	count ≥ 5	0.9402985074626866	1692	3043	0.9453894967898341	L	J	JL	9964	1.0059101654846336
NCLcomparator	find_circ	HLF	4028	1687	0.9545454545454546	count ≥ 5	0.9402985074626866	2146	3569	0.9456482797180882	L	J	JL	11465	0.8769804287045666
NCLcomparator	find_circ	SW480	3358	1372	0.9545454545454546	count ≥ 5	0.9402985074626866	1758	2972	0.9455936729957747	L	J	JL	9691	0.9101251422070534
NCLcomparator	KNIFE	NCI-H23	2448	1123	0.9545454545454546	count ≥ 5	0.9047619047619048	1692	1879	0.9283501899015761	L	K	KL	9964	0.44680851063829785
NCLcomparator	KNIFE	HLF	2980	1449	0.9545454545454546	count ≥ 5	0.9047619047619048	2146	2283	0.9288837150656973	L	K	KL	11465	0.3886300093196645
NCLcomparator	KNIFE	SW480	2586	1197	0.9545454545454546	count ≥ 5	0.9047619047619048	1758	2025	0.9278968454226186	L	K	KL	9691	0.4709897610921502
NCLcomparator	NCLscan	NCI-H23	1741	1692	0.9545454545454546	count ≥ 5	0.9310344827586208	1692	1741	0.942622179893291	L	N	LN	9964	0.028959810874704492
NCLcomparator	NCLscan	HLF	2197	2146	0.9545454545454546	count ≥ 5	0.9310344827586208	2146	2197	0.9426519235724695	L	N	LN	11465	0.023765144454799627
NCLcomparator	NCLscan	SW480	1792	1758	0.9545454545454546	count ≥ 5	0.9310344827586208	1758	1792	0.942677380899819	L	N	LN	9691	0.019340159271899887
NCLcomparator	NCLcomparator	NCI-H23	1692	1692	0.9545454545454546	count ≥ 5	0.9545454545454546	1692	1692	0.9545454545454546	L	L	L	9964	0
NCLcomparator	NCLcomparator	HLF	2146	2146	0.9545454545454546	count ≥ 5	0.9545454545454546	2146	2146	0.9545454545454546	L	L	L	11465	0
NCLcomparator	NCLcomparator	SW480	1758	1758	0.9545454545454546	count ≥ 5	0.9545454545454546	1758	1758	0.9545454545454546	L	L	L	9691	0
NCLcomparator	PFv2	NCI-H23	2519	131	0.9545454545454546	count ≥ 5	0.2714285714285714	1692	958	0.7075922567998041	L	M	LM	9964	0.48877068557919623
NCLcomparator	PFv2	HLF	2994	180	0.9545454545454546	count ≥ 5	0.2714285714285714	2146	1028	0.7332965081547312	L	M	LM	11465	0.3951537744641193
NCLcomparator	PFv2	SW480	2433	177	0.9545454545454546	count ≥ 5	0.2714285714285714	1758	852	0.7315509777578744	L	M	LM	9691	0.3839590443686007
NCLcomparator	segemehl	NCI-H23	2275	565	0.9545454545454546	count ≥ 5	0.90625	1692	1148	0.9350232074263765	L	O	LO	9964	0.34456264775413714
NCLcomparator	segemehl	HLF	2829	689	0.9545454545454546	count ≥ 5	0.90625	2146	1372	0.9357105018347202	L	O	LO	11465	0.31826654240447344
NCLcomparator	segemehl	SW480	1877	220	0.9545454545454546	count ≥ 5	0.90625	1758	339	0.9467380348549878	L	O	LO	9691	0.0676905574516496
NCLcomparator	CircSplice	NCI-H23	3442	1478	0.9545454545454546	count ≥ 5	0.8823529411764706	1692	3228	0.907180122603365	L	E	EL	9964	1.0342789598108748
NCLcomparator	CircSplice	HLF	4340	1902	0.9545454545454546	count ≥ 5	0.8823529411764706	2146	4096	0.9071727318989697	L	E	EL	11465	1.0223671947809878
NCLcomparator	CircSplice	SW480	3474	1492	0.9545454545454546	count ≥ 5	0.8823529411764706	1758	3208	0.9079096142539321	L	E	EL	9691	0.9761092150170648
PFv2	circtools	NCI-H23	5154	201	0.2714285714285714	count ≥ 5	0.9523809523809524	958	4397	0.8305597794673424	M	F	FM	9964	4.379958246346555
PFv2	circtools	HLF	6232	265	0.2714285714285714	count ≥ 5	0.9523809523809524	1028	5469	0.8446359858396182	M	F	FM	11465	5.062256809338521
PFv2	circtools	SW480	5040	250	0.2714285714285714	count ≥ 5	0.9523809523809524	852	4438	0.8427077144657485	M	F	FM	9691	4.915492957746479
PFv2	CIRCexplorer3	NCI-H23	5549	156	0.2714285714285714	count ≥ 5	0.927536231884058	958	4747	0.8173607474464845	M	A	AM	9964	4.792275574112735
PFv2	CIRCexplorer3	HLF	6346	212	0.2714285714285714	count ≥ 5	0.927536231884058	1028	5530	0.8246880045360494	M	A	AM	11465	5.173151750972763
PFv2	CIRCexplorer3	SW480	5564	212	0.2714285714285714	count ≥ 5	0.927536231884058	852	4924	0.8307558082850147	M	A	AM	9691	5.530516431924883
PFv2	CirComPara2	NCI-H23	5690	180	0.2714285714285714	count ≥ 5	0.9814814814814816	958	4912	0.8655989111525738	M	B	BM	9964	4.939457202505219
PFv2	CirComPara2	HLF	6365	243	0.2714285714285714	count ≥ 5	0.9814814814814816	1028	5580	0.8710192551596911	M	B	BM	11465	5.191634241245136
PFv2	CirComPara2	SW480	5816	237	0.2714285714285714	count ≥ 5	0.9814814814814816	852	5201	0.8815368128270823	M	B	BM	9691	5.826291079812207
PFv2	circRNA_finder	NCI-H23	3755	165	0.2714285714285714	count ≥ 5	0.953125	958	2962	0.7865267401603498	M	C	CM	9964	2.919624217118998
PFv2	circRNA_finder	HLF	4581	231	0.2714285714285714	count ≥ 5	0.953125	1028	3784	0.8074924296401853	M	C	CM	11465	3.4562256809338523
PFv2	circRNA_finder	SW480	3644	209	0.2714285714285714	count ≥ 5	0.953125	852	3001	0.8023839262541248	M	C	CM	9691	3.276995305164319
PFv2	circseq_cup	NCI-H23	3615	127	0.2714285714285714	count ≥ 5	0.7297297297297297	958	2784	0.6123987544083749	M	D	DM	9964	2.7734864300626305
PFv2	circseq_cup	HLF	3813	105	0.2714285714285714	count ≥ 5	0.7297297297297297	1028	2890	0.6094812379651583	M	D	DM	11465	2.7091439688715955
PFv2	circseq_cup	SW480	3478	120	0.2714285714285714	count ≥ 5	0.7297297297297297	852	2746	0.6212048306545249	M	D	DM	9691	3.0821596244131455
PFv2	CIRI2	NCI-H23	6984	182	0.2714285714285714	count ≥ 5	0.913793103448276	958	6208	0.8279174096616618	M	G	GM	9964	6.290187891440501
PFv2	CIRI2	HLF	8187	259	0.2714285714285714	count ≥ 5	0.913793103448276	1028	7418	0.8356080763447647	M	G	GM	11465	6.9640077821011674
PFv2	CIRI2	SW480	6957	229	0.2714285714285714	count ≥ 5	0.913793103448276	852	6334	0.8376318758834571	M	G	GM	9691	7.165492957746479
PFv2	CIRIquant	NCI-H23	5079	173	0.2714285714285714	count ≥ 5	0.9830508474576272	958	4294	0.8532461748689303	M	H	HM	9964	4.301670146137787
PFv2	CIRIquant	HLF	5872	256	0.2714285714285714	count ≥ 5	0.9830508474576272	1028	5100	0.8636729591159383	M	H	HM	11465	4.712062256809339
PFv2	CIRIquant	SW480	5090	229	0.2714285714285714	count ≥ 5	0.9830508474576272	852	4467	0.8690628461083593	M	H	HM	9691	4.974178403755869
PFv2	ecircscreen	NCI-H23	2710	157	0.2714285714285714	count ≥ 5	0.9666666666666668	958	1909	0.7343548092414504	M	I	IM	9964	1.8288100208768268
PFv2	ecircscreen	HLF	3161	177	0.2714285714285714	count ≥ 5	0.9666666666666668	1028	2310	0.7525549944363606	M	I	IM	11465	2.0749027237354087
PFv2	ecircscreen	SW480	2633	187	0.2714285714285714	count ≥ 5	0.9666666666666668	852	1968	0.75661600810537	M	I	IM	9691	2.09037558685446
PFv2	find_circ	NCI-H23	3830	171	0.2714285714285714	count ≥ 5	0.9402985074626866	958	3043	0.7801441963602916	M	J	JM	9964	2.997912317327766
PFv2	find_circ	HLF	4352	245	0.2714285714285714	count ≥ 5	0.9402985074626866	1028	3569	0.7907230682103328	M	J	JM	11465	3.2334630350194553
PFv2	find_circ	SW480	3607	217	0.2714285714285714	count ≥ 5	0.9402985074626866	852	2972	0.7912720468191023	M	J	JM	9691	3.233568075117371
PFv2	KNIFE	NCI-H23	2687	150	0.2714285714285714	count ≥ 5	0.9047619047619048	958	1879	0.6908974939993622	M	K	KM	9964	1.8048016701461378
PFv2	KNIFE	HLF	3110	201	0.2714285714285714	count ≥ 5	0.9047619047619048	1028	2283	0.708124433705829	M	K	KM	11465	2.0252918287937742
PFv2	KNIFE	SW480	2662	215	0.2714285714285714	count ≥ 5	0.9047619047619048	852	2025	0.7172054223149114	M	K	KM	9691	2.124413145539906
PFv2	NCLscan	NCI-H23	2562	137	0.2714285714285714	count ≥ 5	0.9310344827586208	958	1741	0.696909820641471	M	N	MN	9964	1.674321503131524
PFv2	NCLscan	HLF	3042	183	0.2714285714285714	count ≥ 5	0.9310344827586208	1028	2197	0.720778706992019	M	N	MN	11465	1.9591439688715953
PFv2	NCLscan	SW480	2463	181	0.2714285714285714	count ≥ 5	0.9310344827586208	852	1792	0.7184837125418272	M	N	MN	9691	1.8908450704225352
PFv2	NCLcomparator	NCI-H23	2519	131	0.2714285714285714	count ≥ 5	0.9545454545454546	958	1692	0.7075922567998041	M	L	LM	9964	1.629436325678497
PFv2	NCLcomparator	HLF	2994	180	0.2714285714285714	count ≥ 5	0.9545454545454546	1028	2146	0.7332965081547312	M	L	LM	11465	1.9124513618677044
PFv2	NCLcomparator	SW480	2433	177	0.2714285714285714	count ≥ 5	0.9545454545454546	852	1758	0.7315509777578744	M	L	LM	9691	1.8556338028169015
PFv2	PFv2	NCI-H23	958	958	0.2714285714285714	count ≥ 5	0.2714285714285714	958	958	0.2714285714285714	M	M	M	9964	0
PFv2	PFv2	HLF	1028	1028	0.2714285714285714	count ≥ 5	0.2714285714285714	1028	1028	0.2714285714285714	M	M	M	11465	0
PFv2	PFv2	SW480	852	852	0.2714285714285714	count ≥ 5	0.2714285714285714	852	852	0.2714285714285714	M	M	M	9691	0
PFv2	segemehl	NCI-H23	1962	144	0.2714285714285714	count ≥ 5	0.90625	958	1148	0.61747557997558	M	O	MO	9964	1.048016701461378
PFv2	segemehl	HLF	2231	169	0.2714285714285714	count ≥ 5	0.90625	1028	1372	0.6343348214285714	M	O	MO	11465	1.1702334630350195
PFv2	segemehl	SW480	1078	113	0.2714285714285714	count ≥ 5	0.90625	852	339	0.45212081684059013	M	O	MO	9691	0.2652582159624413
PFv2	CircSplice	NCI-H23	4029	157	0.2714285714285714	count ≥ 5	0.8823529411764706	958	3228	0.7425379516355036	M	E	EM	9964	3.2056367432150314
PFv2	CircSplice	HLF	4910	214	0.2714285714285714	count ≥ 5	0.8823529411764706	1028	4096	0.759786537565846	M	E	EM	11465	3.7762645914396886
PFv2	CircSplice	SW480	3855	205	0.2714285714285714	count ≥ 5	0.8823529411764706	852	3208	0.7541491079190297	M	E	EM	9691	3.5246478873239435
segemehl	circtools	NCI-H23	4746	799	0.90625	count ≥ 5	0.9523809523809524	1148	4397	0.9428303061531195	O	F	FO	9964	3.1341463414634148
segemehl	circtools	HLF	5861	980	0.90625	count ≥ 5	0.9523809523809524	1372	5469	0.9431291373441644	O	F	FO	11465	3.271865889212828
segemehl	circtools	SW480	4508	269	0.90625	count ≥ 5	0.9523809523809524	339	4438	0.949107267462145	O	F	FO	9691	12.297935103244837
segemehl	CIRCexplorer3	NCI-H23	5179	716	0.90625	count ≥ 5	0.927536231884058	1148	4747	0.9233909232830574	O	A	AO	9964	3.5113240418118465
segemehl	CIRCexplorer3	HLF	6056	846	0.90625	count ≥ 5	0.927536231884058	1372	5530	0.9233048916718112	O	A	AO	11465	3.41399416909621
segemehl	CIRCexplorer3	SW480	5020	243	0.90625	count ≥ 5	0.927536231884058	339	4924	0.926165144555786	O	A	AO	9691	13.808259587020649
segemehl	CirComPara2	NCI-H23	5267	793	0.90625	count ≥ 5	0.9814814814814816	1148	4912	0.9672297090820193	O	B	BO	9964	3.587979094076655
segemehl	CirComPara2	HLF	5980	972	0.90625	count ≥ 5	0.9814814814814816	1372	5580	0.9666343018795552	O	B	BO	11465	3.358600583090379
segemehl	CirComPara2	SW480	5266	274	0.90625	count ≥ 5	0.9814814814814816	339	5201	0.9768779666399253	O	B	BO	9691	14.533923303834808
segemehl	circRNA_finder	NCI-H23	3387	723	0.90625	count ≥ 5	0.953125	1148	2962	0.9400319343065694	O	C	CO	9964	1.9503484320557491
segemehl	circRNA_finder	HLF	4281	875	0.90625	count ≥ 5	0.953125	1372	3784	0.9406516679596586	O	C	CO	11465	2.120262390670554
segemehl	circRNA_finder	SW480	3083	257	0.90625	count ≥ 5	0.953125	339	3001	0.9483673278443113	O	C	CO	9691	8.094395280235988
segemehl	circseq_cup	NCI-H23	3483	449	0.90625	count ≥ 5	0.7297297297297297	1148	2784	0.7812671840202359	O	D	DO	9964	2.03397212543554
segemehl	circseq_cup	HLF	3812	450	0.90625	count ≥ 5	0.7297297297297297	1372	2890	0.7865541808819613	O	D	DO	11465	1.7784256559766765
segemehl	circseq_cup	SW480	2928	157	0.90625	count ≥ 5	0.7297297297297297	339	2746	0.7491269328485697	O	D	DO	9691	7.6371681415929205
segemehl	CIRI2	NCI-H23	6559	797	0.90625	count ≥ 5	0.913793103448276	1148	6208	0.9126159035082786	O	G	GO	9964	4.713414634146342
segemehl	CIRI2	HLF	7812	978	0.90625	count ≥ 5	0.913793103448276	1372	7418	0.9126157271193757	O	G	GO	11465	4.6938775510204085
segemehl	CIRI2	SW480	6409	264	0.90625	count ≥ 5	0.913793103448276	339	6334	0.9134099006805605	O	G	GO	9691	17.90560471976401
segemehl	CIRIquant	NCI-H23	4680	762	0.90625	count ≥ 5	0.9830508474576272	1148	4294	0.9668495661490355	O	H	HO	9964	3.076655052264808
segemehl	CIRIquant	HLF	5528	944	0.90625	count ≥ 5	0.9830508474576272	1372	5100	0.9667698272611092	O	H	HO	11465	3.0291545189504374
segemehl	CIRIquant	SW480	4548	258	0.90625	count ≥ 5	0.9830508474576272	339	4467	0.977633559216234	O	H	HO	9691	12.415929203539823
segemehl	ecircscreen	NCI-H23	2509	548	0.90625	count ≥ 5	0.9666666666666668	1148	1909	0.9439783011667212	O	I	IO	9964	1.1855400696864111
segemehl	ecircscreen	HLF	3046	636	0.90625	count ≥ 5	0.9666666666666668	1372	2310	0.9441539923954374	O	I	IO	11465	1.2201166180758019
segemehl	ecircscreen	SW480	2112	195	0.90625	count ≥ 5	0.9666666666666668	339	1968	0.9577887949718251	O	I	IO	9691	5.230088495575221
segemehl	find_circ	NCI-H23	3482	709	0.90625	count ≥ 5	0.9402985074626866	1148	3043	0.9309719298995359	O	J	JO	9964	2.033101045296167
segemehl	find_circ	HLF	4082	859	0.90625	count ≥ 5	0.9402985074626866	1372	3569	0.9308440342307891	O	J	JO	11465	1.9752186588921283
segemehl	find_circ	SW480	3071	240	0.90625	count ≥ 5	0.9402985074626866	339	2972	0.9368124174506507	O	J	JO	9691	8.058997050147493
segemehl	KNIFE	NCI-H23	2419	608	0.90625	count ≥ 5	0.9047619047619048	1148	1879	0.905326269919927	O	K	KO	9964	1.1071428571428572
segemehl	KNIFE	HLF	2927	728	0.90625	count ≥ 5	0.9047619047619048	1372	2283	0.9053205002931405	O	K	KO	11465	1.1333819241982508
segemehl	KNIFE	SW480	2131	233	0.90625	count ≥ 5	0.9047619047619048	339	2025	0.9049752991298041	O	K	KO	9691	5.286135693215339
segemehl	NCLscan	NCI-H23	2310	579	0.90625	count ≥ 5	0.9310344827586208	1148	1741	0.9211858894021319	O	N	NO	9964	1.0121951219512195
segemehl	NCLscan	HLF	2868	701	0.90625	count ≥ 5	0.9310344827586208	1372	2197	0.9215067970357774	O	N	NO	11465	1.0903790087463556
segemehl	NCLscan	SW480	1905	226	0.90625	count ≥ 5	0.9310344827586208	339	1792	0.9270917611935469	O	N	NO	9691	4.619469026548672
segemehl	NCLcomparator	NCI-H23	2275	565	0.90625	count ≥ 5	0.9545454545454546	1148	1692	0.9350232074263765	O	L	LO	9964	0.9817073170731707
segemehl	NCLcomparator	HLF	2829	689	0.90625	count ≥ 5	0.9545454545454546	1372	2146	0.9357105018347202	O	L	LO	11465	1.0619533527696794
segemehl	NCLcomparator	SW480	1877	220	0.90625	count ≥ 5	0.9545454545454546	339	1758	0.9467380348549878	O	L	LO	9691	4.536873156342183
segemehl	PFv2	NCI-H23	1962	144	0.90625	count ≥ 5	0.2714285714285714	1148	958	0.61747557997558	O	M	MO	9964	0.7090592334494773
segemehl	PFv2	HLF	2231	169	0.90625	count ≥ 5	0.2714285714285714	1372	1028	0.6343348214285714	O	M	MO	11465	0.6260932944606414
segemehl	PFv2	SW480	1078	113	0.90625	count ≥ 5	0.2714285714285714	339	852	0.45212081684059013	O	M	MO	9691	2.1799410029498527
segemehl	segemehl	NCI-H23	1148	1148	0.90625	count ≥ 5	0.90625	1148	1148	0.90625	O	O	O	9964	0
segemehl	segemehl	HLF	1372	1372	0.90625	count ≥ 5	0.90625	1372	1372	0.90625	O	O	O	11465	0
segemehl	segemehl	SW480	339	339	0.90625	count ≥ 5	0.90625	339	339	0.90625	O	O	O	9691	0
segemehl	CircSplice	NCI-H23	3669	707	0.90625	count ≥ 5	0.8823529411764706	1148	3228	0.8886220964619851	O	E	EO	9964	2.195993031358885
segemehl	CircSplice	HLF	4598	870	0.90625	count ≥ 5	0.8823529411764706	1372	4096	0.8883490576186582	O	E	EO	11465	2.3513119533527695
segemehl	CircSplice	SW480	3298	249	0.90625	count ≥ 5	0.8823529411764706	339	3208	0.8846368720874309	O	E	EO	9691	8.728613569321533
CircSplice	circtools	NCI-H23	4553	3072	0.8823529411764706	count ≥ 5	0.9523809523809524	3228	4397	0.9227349956375993	E	F	EF	9964	0.4104708798017348
CircSplice	circtools	HLF	5639	3926	0.8823529411764706	count ≥ 5	0.9523809523809524	4096	5469	0.9223930032023265	E	F	EF	11465	0.376708984375
CircSplice	circtools	SW480	4590	3056	0.8823529411764706	count ≥ 5	0.9523809523809524	3208	4438	0.9229995948156925	E	F	EF	9691	0.4307980049875312
CircSplice	CIRCexplorer3	NCI-H23	5357	2618	0.8823529411764706	count ≥ 5	0.927536231884058	3228	4747	0.9092476221782156	E	A	AE	9964	0.659541511771995
CircSplice	CIRCexplorer3	HLF	6309	3317	0.8823529411764706	count ≥ 5	0.927536231884058	4096	5530	0.9083100986263937	E	A	AE	11465	0.540283203125
CircSplice	CIRCexplorer3	SW480	5448	2684	0.8823529411764706	count ≥ 5	0.927536231884058	3208	4924	0.9097118348611927	E	A	AE	9691	0.6982543640897756
CircSplice	CirComPara2	NCI-H23	5297	2843	0.8823529411764706	count ≥ 5	0.9814814814814816	3228	4912	0.942171048053401	E	B	BE	9964	0.6409541511771994
CircSplice	CirComPara2	HLF	6119	3557	0.8823529411764706	count ≥ 5	0.9814814814814816	4096	5580	0.9395188418484386	E	B	BE	11465	0.493896484375
CircSplice	CirComPara2	SW480	5494	2915	0.8823529411764706	count ≥ 5	0.9814814814814816	3208	5201	0.9436643382660606	E	B	BE	9691	0.7125935162094763
CircSplice	circRNA_finder	NCI-H23	3427	2763	0.8823529411764706	count ≥ 5	0.953125	3228	2962	0.9162183431530931	E	C	CE	9964	0.06164807930607187
CircSplice	circRNA_finder	HLF	4364	3516	0.8823529411764706	count ≥ 5	0.953125	4096	3784	0.9163378993729472	E	C	CE	11465	0.0654296875
CircSplice	circRNA_finder	SW480	3433	2776	0.8823529411764706	count ≥ 5	0.953125	3208	3001	0.9165592463028052	E	C	CE	9691	0.07013715710723192
CircSplice	circseq_cup	NCI-H23	5166	846	0.8823529411764706	count ≥ 5	0.7297297297297297	3228	2784	0.8116771227021314	E	D	DE	9964	0.6003717472118959
CircSplice	circseq_cup	HLF	6187	799	0.8823529411764706	count ≥ 5	0.7297297297297297	4096	2890	0.8192150824474294	E	D	DE	11465	0.510498046875
CircSplice	circseq_cup	SW480	5149	805	0.8823529411764706	count ≥ 5	0.7297297297297297	3208	2746	0.811962726424581	E	D	DE	9691	0.6050498753117207
CircSplice	CIRI2	NCI-H23	6376	3060	0.8823529411764706	count ≥ 5	0.913793103448276	3228	6208	0.9030376091908165	E	G	EG	9964	0.9752168525402726
CircSplice	CIRI2	HLF	7616	3898	0.8823529411764706	count ≥ 5	0.913793103448276	4096	7418	0.9026085537986916	E	G	EG	11465	0.859375
CircSplice	CIRI2	SW480	6475	3067	0.8823529411764706	count ≥ 5	0.913793103448276	3208	6334	0.9032229881089392	E	G	EG	9691	1.0183915211970074
CircSplice	CIRIquant	NCI-H23	4933	2589	0.8823529411764706	count ≥ 5	0.9830508474576272	3228	4294	0.9398372285430335	E	H	EH	9964	0.5281908302354399
CircSplice	CIRIquant	HLF	5972	3224	0.8823529411764706	count ≥ 5	0.9830508474576272	4096	5100	0.9381988874611484	E	H	EH	11465	0.4580078125
CircSplice	CIRIquant	SW480	5069	2606	0.8823529411764706	count ≥ 5	0.9830508474576272	3208	4467	0.94096109066936	E	H	EH	9691	0.5801122194513716
CircSplice	ecircscreen	NCI-H23	3620	1517	0.8823529411764706	count ≥ 5	0.9666666666666668	3228	1909	0.9136854118715814	E	I	EI	9964	0.12143742255266418
CircSplice	ecircscreen	HLF	4485	1921	0.8823529411764706	count ≥ 5	0.9666666666666668	4096	2310	0.9127564232061853	E	I	EI	11465	0.094970703125
CircSplice	ecircscreen	SW480	3632	1544	0.8823529411764706	count ≥ 5	0.9666666666666668	3208	1968	0.9144104009455405	E	I	EI	9691	0.13216957605985039
CircSplice	find_circ	NCI-H23	4172	2099	0.8823529411764706	count ≥ 5	0.9402985074626866	3228	3043	0.9104710018061876	E	J	EJ	9964	0.29244114002478316
CircSplice	find_circ	HLF	5035	2630	0.8823529411764706	count ≥ 5	0.9402985074626866	4096	3569	0.909333727357228	E	J	EJ	11465	0.229248046875
CircSplice	find_circ	SW480	4124	2056	0.8823529411764706	count ≥ 5	0.9402985074626866	3208	2972	0.9102193203031104	E	J	EJ	9691	0.2855361596009975
CircSplice	KNIFE	NCI-H23	3615	1492	0.8823529411764706	count ≥ 5	0.9047619047619048	3228	1879	0.8905977899285816	E	K	EK	9964	0.11988847583643122
CircSplice	KNIFE	HLF	4466	1913	0.8823529411764706	count ≥ 5	0.9047619047619048	4096	2283	0.8903729543236012	E	K	EK	11465	0.09033203125
CircSplice	KNIFE	SW480	3682	1551	0.8823529411764706	count ≥ 5	0.9047619047619048	3208	2025	0.8910244778209392	E	K	EK	9691	0.1477556109725686
CircSplice	NCLscan	NCI-H23	3456	1513	0.8823529411764706	count ≥ 5	0.9310344827586208	3228	1741	0.8994096052727724	E	N	EN	9964	0.07063197026022305
CircSplice	NCLscan	HLF	4348	1945	0.8823529411764706	count ≥ 5	0.9310344827586208	4096	2197	0.89934854690600885	E	N	EN	11465	0.0615234375
CircSplice	NCLscan	SW480	3481	1519	0.8823529411764706	count ≥ 5	0.9310344827586208	3208	1792	0.8998004056795132	E	N	EN	9691	0.0850997506234414
CircSplice	NCLcomparator	NCI-H23	3442	1478	0.8823529411764706	count ≥ 5	0.9545454545454546	3228	1692	0.907180122603365	E	L	EL	9964	0.06629491945477076
CircSplice	NCLcomparator	HLF	4340	1902	0.8823529411764706	count ≥ 5	0.9545454545454546	4096	2146	0.9071727318989697	E	L	EL	11465	0.0595703125
CircSplice	NCLcomparator	SW480	3474	1492	0.8823529411764706	count ≥ 5	0.9545454545454546	3208	1758	0.9079096142539321	E	L	EL	9691	0.08291770573566085
CircSplice	PFv2	NCI-H23	4029	157	0.8823529411764706	count ≥ 5	0.2714285714285714	3228	958	0.7425379516355036	E	M	EM	9964	0.24814126394052044
CircSplice	PFv2	HLF	4910	214	0.8823529411764706	count ≥ 5	0.2714285714285714	4096	1028	0.759786537565846	E	M	EM	11465	0.19873046875
CircSplice	PFv2	SW480	3855	205	0.8823529411764706	count ≥ 5	0.2714285714285714	3208	852	0.7541491079190297	E	M	EM	9691	0.20168329177057356
CircSplice	segemehl	NCI-H23	3669	707	0.8823529411764706	count ≥ 5	0.90625	3228	1148	0.8886220964619851	E	O	EO	9964	0.1366171003717472
CircSplice	segemehl	HLF	4598	870	0.8823529411764706	count ≥ 5	0.90625	4096	1372	0.8883490576186582	E	O	EO	11465	0.12255859375
CircSplice	segemehl	SW480	3298	249	0.8823529411764706	count ≥ 5	0.90625	3208	339	0.8846368720874309	E	O	EO	9691	0.02805486284289277
CircSplice	CircSplice	NCI-H23	3228	3228	0.8823529411764706	count ≥ 5	0.8823529411764706	3228	3228	0.8823529411764706	E	E	E	9964	0
CircSplice	CircSplice	HLF	4096	4096	0.8823529411764706	count ≥ 5	0.8823529411764706	4096	4096	0.8823529411764706	E	E	E	11465	0
CircSplice	CircSplice	SW480	3208	3208	0.8823529411764706	count ≥ 5	0.8823529411764706	3208	3208	0.8823529411764706	E	E	E	9691	0
