tool_1	tool_2	tool_3	nr_union	cell_line	perc_compound_val_1	count_group	perc_compound_val_2	perc_compound_val_3	total_n_1	total_n_2	total_n_3	w_val_rate	tool_lt_1	tool_lt_2	tool_lt_3	tool_combo
CirComPara2	Sailfish-cir	NCLcomparator	6135	SW480	0.9625	count ≥ 5	NA	0.9276515151515152	5201	NA	1758	NA	B	N	L	BLN
CirComPara2	Sailfish-cir	PFv2	5816	SW480	0.9625	count ≥ 5	NA	0.2439538043478261	5201	NA	852	NA	B	N	M	BMN
CirComPara2	Sailfish-cir	segemehl	5266	SW480	0.9625	count ≥ 5	NA	0.8947784810126582	5201	NA	339	NA	B	N	O	BNO
CirComPara2	Sailfish-cir	CircSplice	5494	SW480	0.9625	count ≥ 5	NA	0.8546995936532509	5201	NA	3208	NA	B	N	E	BEN
CirComPara2	segemehl	circtools	5933	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9561507936507936	5201	339	4438	0.9573751881424648	B	O	F	BFO
CirComPara2	segemehl	CIRCexplorer3	6366	SW480	0.9625	count ≥ 5	0.8947784810126582	0.947398190045249	5201	339	4924	0.9531996457230597	B	O	A	ABO
CirComPara2	segemehl	circRNA_finder	5562	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9368589743589744	5201	339	3001	0.9508027382173719	B	O	C	BCO
CirComPara2	segemehl	circseq_cup	6920	SW480	0.9625	count ≥ 5	0.8947784810126582	0.7788351732013704	5201	339	2746	0.898862393274711	B	O	D	BDO
CirComPara2	segemehl	CIRI2	7021	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9413793103448276	5201	339	6334	0.949300063734835	B	O	G	BGO
CirComPara2	segemehl	CIRIquant	6171	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9623376623376624	5201	339	4467	0.9601333809059288	B	O	H	BHO
CirComPara2	segemehl	ecircscreen	5407	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9459915611814346	5201	339	1968	0.9551150502754867	B	O	I	BIO
CirComPara2	segemehl	find_circ	5631	SW480	0.9625	count ≥ 5	0.8947784810126582	0.931033145958519	5201	339	2972	0.9488161319140049	B	O	J	BJO
CirComPara2	segemehl	KNIFE	6404	SW480	0.9625	count ≥ 5	0.8947784810126582	0.927353034804754	5201	339	2025	0.9500571448173059	B	O	K	BKO
CirComPara2	segemehl	NCLscan	6217	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9482758620689656	5201	339	1792	0.9558923554133768	B	O	N	BNO
CirComPara2	segemehl	NCLcomparator	6199	SW480	0.9625	count ≥ 5	0.8947784810126582	0.9276515151515152	5201	339	1758	0.9509596832967464	B	O	L	BLO
CirComPara2	segemehl	PFv2	5878	SW480	0.9625	count ≥ 5	0.8947784810126582	0.2439538043478261	5201	339	852	0.8631322037496307	B	O	M	BMO
CirComPara2	segemehl	Sailfish-cir	5266	SW480	0.9625	count ≥ 5	0.8947784810126582	NA	5201	339	NA	NA	B	O	N	BNO
CirComPara2	segemehl	CircSplice	5556	SW480	0.9625	count ≥ 5	0.8947784810126582	0.8546995936532509	5201	339	3208	0.9203439302129538	B	O	E	BEO
CirComPara2	CircSplice	circtools	5928	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9561507936507936	5201	3208	4438	0.9333880297860864	B	E	F	BEF
CirComPara2	CircSplice	CIRCexplorer3	6443	SW480	0.9625	count ≥ 5	0.8546995936532509	0.947398190045249	5201	3208	4924	0.9309853359500814	B	E	A	ABE
CirComPara2	CircSplice	circRNA_finder	5572	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9368589743589744	5201	3208	3001	0.9254472023217275	B	E	C	BCE
CirComPara2	CircSplice	circseq_cup	7112	SW480	0.9625	count ≥ 5	0.8546995936532509	0.7788351732013704	5201	3208	2746	0.8862859867369425	B	E	D	BDE
CirComPara2	CircSplice	CIRI2	7002	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9413793103448276	5201	3208	6334	0.9299691615114812	B	E	G	BEG
CirComPara2	CircSplice	CIRIquant	6235	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9623376623376624	5201	3208	4467	0.9355856736643342	B	E	H	BEH
CirComPara2	CircSplice	ecircscreen	5595	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9459915611814346	5201	3208	1968	0.9260431905988911	B	E	I	BEI
CirComPara2	CircSplice	find_circ	5795	SW480	0.9625	count ≥ 5	0.8546995936532509	0.931033145958519	5201	3208	2972	0.9238967846611326	B	E	J	BEJ
CirComPara2	CircSplice	KNIFE	6617	SW480	0.9625	count ≥ 5	0.8546995936532509	0.927353034804754	5201	3208	2025	0.9225348564231604	B	E	K	BEK
CirComPara2	CircSplice	NCLscan	6442	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9482758620689656	5201	3208	1792	0.9261002981342238	B	E	N	BEN
CirComPara2	CircSplice	NCLcomparator	6425	SW480	0.9625	count ≥ 5	0.8546995936532509	0.9276515151515152	5201	3208	1758	0.9224599350915701	B	E	L	BEL
CirComPara2	CircSplice	PFv2	6104	SW480	0.9625	count ≥ 5	0.8546995936532509	0.2439538043478261	5201	3208	852	0.8590527413609736	B	E	M	BEM
CirComPara2	CircSplice	Sailfish-cir	5494	SW480	0.9625	count ≥ 5	0.8546995936532509	NA	5201	3208	NA	NA	B	E	N	BEN
CirComPara2	CircSplice	segemehl	5556	SW480	0.9625	count ≥ 5	0.8546995936532509	0.8947784810126582	5201	3208	339	0.9203439302129539	B	E	O	BEO
circRNA_finder	circtools	CIRCexplorer3	5929	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.947398190045249	3001	4438	4924	0.9479818565118749	C	F	A	ACF
circRNA_finder	circtools	CirComPara2	5937	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9625	3001	4438	5201	0.9541830304013849	C	F	B	BCF
circRNA_finder	circtools	circseq_cup	6200	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.7788351732013704	3001	4438	2746	0.9026600284619015	C	F	D	CDF
circRNA_finder	circtools	CIRI2	6684	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9413793103448276	3001	4438	6334	0.9451541099250448	C	F	G	CFG
circRNA_finder	circtools	CIRIquant	5585	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9623376623376624	3001	4438	4467	0.9536093853465347	C	F	H	CFH
circRNA_finder	circtools	ecircscreen	4716	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9459915611814346	3001	4438	1968	0.9478709893354489	C	F	I	CFI
circRNA_finder	circtools	find_circ	4957	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.931033145958519	3001	4438	2972	0.9434196056154281	C	F	J	CFJ
circRNA_finder	circtools	KNIFE	5713	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.927353034804754	3001	4438	2025	0.9438716081734078	C	F	K	CFK
circRNA_finder	circtools	NCLscan	5544	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9482758620689656	3001	4438	1792	0.9483502707291832	C	F	N	CFN
circRNA_finder	circtools	NCLcomparator	5526	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9276515151515152	3001	4438	1758	0.9444082165825669	C	F	L	CFL
circRNA_finder	circtools	PFv2	5163	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.2439538043478261	3001	4438	852	0.8759811416690207	C	F	M	CFM
circRNA_finder	circtools	Sailfish-cir	4563	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	NA	3001	4438	NA	NA	C	F	N	CFN
circRNA_finder	circtools	segemehl	4633	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.8947784810126582	3001	4438	339	0.9460325159857026	C	F	O	CFO
circRNA_finder	circtools	CircSplice	4638	SW480	0.9368589743589744	count ≥ 5	0.9561507936507936	0.8546995936532509	3001	4438	3208	0.9201453273892302	C	F	E	CEF
circRNA_finder	CIRCexplorer3	circtools	5929	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9561507936507936	3001	4924	4438	0.9479818565118749	C	A	F	ACF
circRNA_finder	CIRCexplorer3	CirComPara2	6462	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9625	3001	4924	5201	0.9509724950353563	C	A	B	ABC
circRNA_finder	CIRCexplorer3	circseq_cup	7068	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.7788351732013704	3001	4924	2746	0.9010574318662778	C	A	D	ACD
circRNA_finder	CIRCexplorer3	CIRI2	6775	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9413793103448276	3001	4924	6334	0.9425064185116927	C	A	G	ACG
circRNA_finder	CIRCexplorer3	CIRIquant	6135	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9623376623376624	3001	4924	4467	0.9502311820123003	C	A	H	ACH
circRNA_finder	CIRCexplorer3	ecircscreen	5605	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9459915611814346	3001	4924	1968	0.9439213446112554	C	A	I	ACI
circRNA_finder	CIRCexplorer3	find_circ	5712	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.931033145958519	3001	4924	2972	0.940032392366964	C	A	J	ACJ
circRNA_finder	CIRCexplorer3	KNIFE	6594	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.927353034804754	3001	4924	2025	0.9401399362124335	C	A	K	ACK
circRNA_finder	CIRCexplorer3	NCLscan	6451	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9482758620689656	3001	4924	1792	0.9443051162562185	C	A	N	ACN
circRNA_finder	CIRCexplorer3	NCLcomparator	6434	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.9276515151515152	3001	4924	1758	0.9405467141867655	C	A	L	ACL
circRNA_finder	CIRCexplorer3	PFv2	6104	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.2439538043478261	3001	4924	852	0.8755099819002432	C	A	M	ACM
circRNA_finder	CIRCexplorer3	Sailfish-cir	5488	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	NA	3001	4924	NA	NA	C	A	N	ACN
circRNA_finder	CIRCexplorer3	segemehl	5557	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.8947784810126582	3001	4924	339	0.9414124364590245	C	A	O	ACO
circRNA_finder	CIRCexplorer3	CircSplice	5597	SW480	0.9368589743589744	count ≥ 5	0.947398190045249	0.8546995936532509	3001	4924	3208	0.9178459324776534	C	A	E	ACE
circRNA_finder	CirComPara2	circtools	5937	SW480	0.9368589743589744	count ≥ 5	0.9625	0.9561507936507936	3001	5201	4438	0.9541830304013849	C	B	F	BCF
circRNA_finder	CirComPara2	CIRCexplorer3	6462	SW480	0.9368589743589744	count ≥ 5	0.9625	0.947398190045249	3001	5201	4924	0.9509724950353563	C	B	A	ABC
circRNA_finder	CirComPara2	circseq_cup	7114	SW480	0.9368589743589744	count ≥ 5	0.9625	0.7788351732013704	3001	5201	2746	0.9094042443973553	C	B	D	BCD
circRNA_finder	CirComPara2	CIRI2	7017	SW480	0.9368589743589744	count ≥ 5	0.9625	0.9413793103448276	3001	5201	6334	0.9480030843268726	C	B	G	BCG
circRNA_finder	CirComPara2	CIRIquant	6238	SW480	0.9368589743589744	count ≥ 5	0.9625	0.9623376623376624	3001	5201	4467	0.9563689809545837	C	B	H	BCH
circRNA_finder	CirComPara2	ecircscreen	5604	SW480	0.9368589743589744	count ≥ 5	0.9625	0.9459915611814346	3001	5201	1968	0.9517392010281559	C	B	I	BCI
circRNA_finder	CirComPara2	find_circ	5805	SW480	0.9368589743589744	count ≥ 5	0.9625	0.931033145958519	3001	5201	2972	0.94724420904242	C	B	J	BCJ
circRNA_finder	CirComPara2	KNIFE	6622	SW480	0.9368589743589744	count ≥ 5	0.9625	0.927353034804754	3001	5201	2025	0.9480166400245339	C	B	K	BCK
circRNA_finder	CirComPara2	NCLscan	6449	SW480	0.9368589743589744	count ≥ 5	0.9625	0.9482758620689656	3001	5201	1792	0.9522500126955042	C	B	N	BCN
circRNA_finder	CirComPara2	NCLcomparator	6432	SW480	0.9368589743589744	count ≥ 5	0.9625	0.9276515151515152	3001	5201	1758	0.9486232575991612	C	B	L	BCL
circRNA_finder	CirComPara2	PFv2	6110	SW480	0.9368589743589744	count ≥ 5	0.9625	0.2439538043478261	3001	5201	852	0.8863844624868158	C	B	M	BCM
circRNA_finder	CirComPara2	Sailfish-cir	5501	SW480	0.9368589743589744	count ≥ 5	0.9625	NA	3001	5201	NA	NA	C	B	N	BCN
circRNA_finder	CirComPara2	segemehl	5562	SW480	0.9368589743589744	count ≥ 5	0.9625	0.8947784810126582	3001	5201	339	0.9508027382173719	C	B	O	BCO
circRNA_finder	CirComPara2	CircSplice	5572	SW480	0.9368589743589744	count ≥ 5	0.9625	0.8546995936532509	3001	5201	3208	0.9254472023217275	C	B	E	BCE
circRNA_finder	circRNA_finder	circRNA_finder	3001	SW480	0.9368589743589744	count ≥ 5	0.9368589743589744	0.9368589743589744	3001	3001	3001	0.9368589743589741	C	C	C	C
circRNA_finder	circseq_cup	circtools	6200	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9561507936507936	3001	2746	4438	0.9026600284619015	C	D	F	CDF
circRNA_finder	circseq_cup	CIRCexplorer3	7068	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.947398190045249	3001	2746	4924	0.9010574318662778	C	D	A	ACD
circRNA_finder	circseq_cup	CirComPara2	7114	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9625	3001	2746	5201	0.9094042443973553	C	D	B	BCD
circRNA_finder	circseq_cup	CIRI2	7972	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9413793103448276	3001	2746	6334	0.90331029876553115	C	D	G	CDG
circRNA_finder	circseq_cup	CIRIquant	6544	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9623376623376624	3001	2746	4467	0.9055176723442905	C	D	H	CDH
circRNA_finder	circseq_cup	ecircscreen	5307	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9459915611814346	3001	2746	1968	0.8829431704559051	C	D	I	CDI
circRNA_finder	circseq_cup	find_circ	5685	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.931033145958519	3001	2746	2972	0.8851044474654162	C	D	J	CDJ
circRNA_finder	circseq_cup	KNIFE	6183	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.927353034804754	3001	2746	2025	0.8785492875890211	C	D	K	CDK
circRNA_finder	circseq_cup	NCLscan	6016	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9482758620689656	3001	2746	1792	0.8820142608422644	C	D	N	CDN
circRNA_finder	circseq_cup	NCLcomparator	5996	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.9276515151515152	3001	2746	1758	0.8768829488738985	C	D	L	CDL
circRNA_finder	circseq_cup	PFv2	5566	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.2439538043478261	3001	2746	852	0.7816402195736615	C	D	M	CDM
circRNA_finder	circseq_cup	Sailfish-cir	4944	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	NA	3001	2746	NA	NA	C	D	N	CDN
circRNA_finder	circseq_cup	segemehl	5013	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.8947784810126582	3001	2746	339	0.8632147671254577	C	D	O	CDO
circRNA_finder	circseq_cup	CircSplice	5311	SW480	0.9368589743589744	count ≥ 5	0.7788351732013704	0.8546995936532509	3001	2746	3208	0.8589694543944023	C	D	E	CDE
circRNA_finder	CIRI2	circtools	6684	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.9561507936507936	3001	6334	4438	0.9451541099250448	C	G	F	CFG
circRNA_finder	CIRI2	CIRCexplorer3	6775	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.947398190045249	3001	6334	4924	0.9425064185116927	C	G	A	ACG
circRNA_finder	CIRI2	CirComPara2	7017	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.9625	3001	6334	5201	0.9480030843268726	C	G	B	BCG
circRNA_finder	CIRI2	circseq_cup	7972	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.7788351732013704	3001	6334	2746	0.90331029876553115	C	G	D	CDG
circRNA_finder	CIRI2	CIRIquant	6610	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.9623376623376624	3001	6334	4467	0.9471795878450774	C	G	H	CGH
circRNA_finder	CIRI2	ecircscreen	6570	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.9459915611814346	3001	6334	1968	0.9409821928851174	C	G	I	CGI
circRNA_finder	CIRI2	find_circ	6660	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.931033145958519	3001	6334	2972	0.937778568584069	C	G	J	CGJ
circRNA_finder	CIRI2	KNIFE	7571	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.927353034804754	3001	6334	2025	0.9376848793358317	C	G	K	CGK
circRNA_finder	CIRI2	NCLscan	7418	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.9482758620689656	3001	6334	1792	0.9412708437676828	C	G	N	CGN
circRNA_finder	CIRI2	NCLcomparator	7401	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.9276515151515152	3001	6334	1758	0.9379808615714219	C	G	L	CGL
circRNA_finder	CIRI2	PFv2	7086	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.2439538043478261	3001	6334	852	0.881717775113357	C	G	M	CGM
circRNA_finder	CIRI2	Sailfish-cir	6471	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	NA	3001	6334	NA	NA	C	G	N	CGN
circRNA_finder	CIRI2	segemehl	6538	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.8947784810126582	3001	6334	339	0.9383440395739828	C	G	O	CGO
circRNA_finder	CIRI2	CircSplice	6520	SW480	0.9368589743589744	count ≥ 5	0.9413793103448276	0.8546995936532509	3001	6334	3208	0.9181285681427926	C	G	E	CEG
circRNA_finder	CIRIquant	circtools	5585	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.9561507936507936	3001	4467	4438	0.9536093853465347	C	H	F	CFH
circRNA_finder	CIRIquant	CIRCexplorer3	6135	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.947398190045249	3001	4467	4924	0.9502311820123003	C	H	A	ACH
circRNA_finder	CIRIquant	CirComPara2	6238	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.9625	3001	4467	5201	0.9563689809545837	C	H	B	BCH
circRNA_finder	CIRIquant	circseq_cup	6544	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.7788351732013704	3001	4467	2746	0.9055176723442905	C	H	D	CDH
circRNA_finder	CIRIquant	CIRI2	6610	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.9413793103448276	3001	4467	6334	0.9471795878450774	C	H	G	CGH
circRNA_finder	CIRIquant	ecircscreen	5145	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.9459915611814346	3001	4467	1968	0.9508252980202081	C	H	I	CHI
circRNA_finder	CIRIquant	find_circ	5330	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.931033145958519	3001	4467	2972	0.9461021675768523	C	H	J	CHJ
circRNA_finder	CIRIquant	KNIFE	6114	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.927353034804754	3001	4467	2025	0.9468203955749759	C	H	K	CHK
circRNA_finder	CIRIquant	NCLscan	5961	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.9482758620689656	3001	4467	1792	0.9513592294320956	C	H	N	CHN
circRNA_finder	CIRIquant	NCLcomparator	5943	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.9276515151515152	3001	4467	1758	0.9474406550346828	C	H	L	CHL
circRNA_finder	CIRIquant	PFv2	5593	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.2439538043478261	3001	4467	852	0.8795823030069672	C	H	M	CHM
circRNA_finder	CIRIquant	Sailfish-cir	4981	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	NA	3001	4467	NA	NA	C	H	N	CHN
circRNA_finder	CIRIquant	segemehl	5049	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.8947784810126582	3001	4467	339	0.949610096679507	C	H	O	CHO
circRNA_finder	CIRIquant	CircSplice	5151	SW480	0.9368589743589744	count ≥ 5	0.9623376623376624	0.8546995936532509	3001	4467	3208	0.9228318111795849	C	H	E	CEH
circRNA_finder	ecircscreen	circtools	4716	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.9561507936507936	3001	1968	4438	0.9478709893354489	C	I	F	CFI
circRNA_finder	ecircscreen	CIRCexplorer3	5605	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.947398190045249	3001	1968	4924	0.9439213446112554	C	I	A	ACI
circRNA_finder	ecircscreen	CirComPara2	5604	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.9625	3001	1968	5201	0.9517392010281559	C	I	B	BCI
circRNA_finder	ecircscreen	circseq_cup	5307	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.7788351732013704	3001	1968	2746	0.8829431704559052	C	I	D	CDI
circRNA_finder	ecircscreen	CIRI2	6570	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.9413793103448276	3001	1968	6334	0.9409821928851176	C	I	G	CGI
circRNA_finder	ecircscreen	CIRIquant	5145	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.9623376623376624	3001	1968	4467	0.9508252980202081	C	I	H	CHI
circRNA_finder	ecircscreen	find_circ	4236	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.931033145958519	3001	1968	2972	0.936941907095462	C	I	J	CIJ
circRNA_finder	ecircscreen	KNIFE	4746	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.927353034804754	3001	1968	2025	0.9366764469453778	C	I	K	CIK
circRNA_finder	ecircscreen	NCLscan	4557	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.9482758620689656	3001	1968	1792	0.9425433396367301	C	I	N	CIN
circRNA_finder	ecircscreen	NCLcomparator	4539	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.9276515151515152	3001	1968	1758	0.9371245039531305	C	I	L	CIL
circRNA_finder	ecircscreen	PFv2	4103	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.2439538043478261	3001	1968	852	0.8385283998901722	C	I	M	CIM
circRNA_finder	ecircscreen	Sailfish-cir	3498	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	NA	3001	1968	NA	NA	C	I	N	CIN
circRNA_finder	ecircscreen	segemehl	3570	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.8947784810126582	3001	1968	339	0.9375574754181683	C	I	O	CIO
circRNA_finder	ecircscreen	CircSplice	3803	SW480	0.9368589743589744	count ≥ 5	0.9459915611814346	0.8546995936532509	3001	1968	3208	0.9068241984708296	C	I	E	CEI
circRNA_finder	find_circ	circtools	4957	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9561507936507936	3001	2972	4438	0.9434196056154281	C	J	F	CFJ
circRNA_finder	find_circ	CIRCexplorer3	5712	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.947398190045249	3001	2972	4924	0.940032392366964	C	J	A	ACJ
circRNA_finder	find_circ	CirComPara2	5805	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9625	3001	2972	5201	0.94724420904242	C	J	B	BCJ
circRNA_finder	find_circ	circseq_cup	5685	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.7788351732013704	3001	2972	2746	0.8851044474654162	C	J	D	CDJ
circRNA_finder	find_circ	CIRI2	6660	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9413793103448276	3001	2972	6334	0.937778568584069	C	J	G	CGJ
circRNA_finder	find_circ	CIRIquant	5330	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9623376623376624	3001	2972	4467	0.9461021675768523	C	J	H	CHJ
circRNA_finder	find_circ	ecircscreen	4236	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9459915611814346	3001	2972	1968	0.9369419070954619	C	J	I	CIJ
circRNA_finder	find_circ	KNIFE	5164	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.927353034804754	3001	2972	2025	0.9322873452512662	C	J	K	CJK
circRNA_finder	find_circ	NCLscan	5001	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9482758620689656	3001	2972	1792	0.9372639583602816	C	J	N	CJN
circRNA_finder	find_circ	NCLcomparator	4981	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.9276515151515152	3001	2972	1758	0.9325256312865559	C	J	L	CJL
circRNA_finder	find_circ	PFv2	4600	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.2439538043478261	3001	2972	852	0.8478231403874502	C	J	M	CJM
circRNA_finder	find_circ	Sailfish-cir	3979	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	NA	3001	2972	NA	NA	C	J	N	CJN
circRNA_finder	find_circ	segemehl	4053	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.8947784810126582	3001	2972	339	0.9318558613598371	C	J	O	CJO
circRNA_finder	find_circ	CircSplice	4255	SW480	0.9368589743589744	count ≥ 5	0.931033145958519	0.8546995936532509	3001	2972	3208	0.9062651768085861	C	J	E	CEJ
circRNA_finder	KNIFE	circtools	5713	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9561507936507936	3001	2025	4438	0.9438716081734078	C	K	F	CFK
circRNA_finder	KNIFE	CIRCexplorer3	6594	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.947398190045249	3001	2025	4924	0.9401399362124335	C	K	A	ACK
circRNA_finder	KNIFE	CirComPara2	6622	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9625	3001	2025	5201	0.9480166400245339	C	K	B	BCK
circRNA_finder	KNIFE	circseq_cup	6183	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.7788351732013704	3001	2025	2746	0.8785492875890211	C	K	D	CDK
circRNA_finder	KNIFE	CIRI2	7571	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9413793103448276	3001	2025	6334	0.9376848793358317	C	K	G	CGK
circRNA_finder	KNIFE	CIRIquant	6114	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9623376623376624	3001	2025	4467	0.9468203955749759	C	K	H	CHK
circRNA_finder	KNIFE	ecircscreen	4746	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9459915611814346	3001	2025	1968	0.9366764469453777	C	K	I	CIK
circRNA_finder	KNIFE	find_circ	5164	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.931033145958519	3001	2025	2972	0.9322873452512662	C	K	J	CJK
circRNA_finder	KNIFE	NCLscan	4704	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9482758620689656	3001	2025	1792	0.9370363775826482	C	K	N	CKN
circRNA_finder	KNIFE	NCLcomparator	4696	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.9276515151515152	3001	2025	1758	0.9316354718701757	C	K	L	CKL
circRNA_finder	KNIFE	PFv2	4951	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.2439538043478261	3001	2025	852	0.833149424776328	C	K	M	CKM
circRNA_finder	KNIFE	Sailfish-cir	4325	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	NA	3001	2025	NA	NA	C	K	N	CKN
circRNA_finder	KNIFE	segemehl	4402	SW480	0.9368589743589744	count ≥ 5	0.927353034804754	0.8947784810126582	3001	2025	339	0.9306120377621995	C	K	O	CKO
